Company, Quarter, Days Receivable, Current Ratio, Cash to TA, Working Capital To TA, Asset Turnover, Gross Profit Margin,Operating Profit Margin, Net Profit Margin, Debt to asset, Debt to equity, Equity multiplier,Time interest earned coverage, Operating return on asset, Return on asset, Return on Equity, EBITDA to TA, Cashflow to expenditure,Cashflow to debt, Result
Gap Inc (GPS),2015-01,8.09,1.93,0.1970,0.2709,0.61,0.35,0.1102,0.0678,0.1759,0.4536,2.58,25.95,0.0675,0.0415,0.1069,0.1090,4.93,0.7502,1
Gap Inc (GPS),2016-01,5.79,1.57,0.1833,0.1940,0.59,0.33,0.0810,0.0488,0.2316,0.6802,2.94,19.72,0.0475,0.0286,0.0841,0.0761,3.89,0.4968,1
Gap Inc (GPS),2017-01,6.81,1.76,0.2343,0.2447,0.58,0.34,0.0680,0.0497,0.1725,0.4521,2.62,16.72,0.0396,0.0289,0.0758,0.0685,6.52,0.6999,1
Gap Inc (GPS),2018-01,5.31,1.86,0.2232,0.2637,0.60,0.37,0.0829,0.0429,0.1563,0.3973,2.54,18.86,0.0496,0.0257,0.0652,0.0752,2.98,0.6245,1
Macy's Inc (M),2014-07,5.06,1.52,0.0791,0.1291,0.30,0.41,0.0911,0.0466,0.3504,1.2442,3.55,5.65,0.0277,0.0142,0.0503,0.0419,3.33,0.0775,1
Macy's Inc (M),2014-10,4.24,1.37,0.0467,0.1155,0.28,0.39,0.0681,0.0350,0.3219,1.3491,4.19,4.35,0.0188,0.0097,0.0406,0.0285,0.72,0.0181,1
Macy's Inc (M),2015-01,4.08,1.57,0.1047,0.1465,0.44,0.40,0.1457,0.0847,0.3421,1.3650,3.99,14.06,0.0636,0.0370,0.1475,0.1005,9.96,0.2632,1
Macy's Inc (M),2015-04,3.74,1.52,0.0713,0.1346,0.29,0.39,0.0656,0.0310,0.3464,1.4089,4.07,4.31,0.0193,0.0091,0.0371,0.0284,0.30,0.0072,1
Macy's Inc (M),2015-07,4.92,1.49,0.0419,0.1182,0.30,0.41,0.0714,0.0356,0.3611,1.4996,4.15,4.64,0.0217,0.0108,0.0448,0.0325,1.84,0.0475,1
Macy's Inc (M),2015-10,3.06,1.18,0.0215,0.0653,0.27,0.40,0.0439,0.0201,0.3605,2.0053,5.56,3.22,0.0117,0.0053,0.0297,0.0170,-0.90,-0.0151,1
Macy's Inc (M),2016-01,5.66,1.34,0.0539,0.0935,0.43,0.37,0.1016,0.0613,0.3695,1.7887,4.84,8.27,0.0438,0.0264,0.1280,0.0702,22.45,0.2244,1
Macy's Inc (M),2016-04,7.10,1.38,0.0363,0.1007,0.29,0.39,0.0501,0.0201,0.3779,1.8399,4.87,2.92,0.0143,0.0057,0.0280,0.0201,0.06,0.0010,1
Macy's Inc (M),2016-07,6.49,1.32,0.0507,0.0882,0.30,0.41,0.0598,0.0019,0.3872,1.8858,4.87,3.58,0.0178,0.0006,0.0027,0.0184,6.20,0.0723,1
Macy's Inc (M),2016-10,5.15,1.22,0.0215,0.0741,0.26,0.40,0.0228,0.0030,0.3526,1.9797,5.61,1.56,0.0060,0.0008,0.0045,0.0068,-2.90,-0.0336,1
Macy's Inc (M),2017-01,5.52,1.35,0.0653,0.0997,0.43,0.38,0.1091,0.0558,0.3443,1.5811,4.59,8.85,0.0468,0.0239,0.1099,0.0707,-3.83,0.2184,1
Macy's Inc (M),2017-04,5.63,1.35,0.0611,0.1002,0.28,0.40,0.0274,0.0142,0.3424,1.5632,4.57,1.70,0.0077,0.0040,0.0181,0.0117,11.29,0.0352,1
Macy's Inc (M),2017-07,5.92,1.42,0.0421,0.1048,0.31,0.41,0.0412,0.0191,0.3400,1.4396,4.23,2.99,0.0129,0.0060,0.0253,0.0188,4.07,0.0489,1
Macy's Inc (M),2017-10,3.73,1.29,0.0264,0.0920,0.26,0.40,0.0210,0.0068,0.3126,1.4935,4.78,1.46,0.0055,0.0018,0.0085,0.0073,-3.14,-0.0248,1
Macy's Inc (M),2018-01,3.77,1.47,0.0751,0.1222,0.45,0.38,0.1189,0.1529,0.3011,1.0286,3.42,14.93,0.0531,0.0684,0.2336,0.1215,-21.90,0.2665,1
Macy's Inc (M),2018-04,3.95,1.52,0.0782,0.1346,0.29,0.41,0.0409,0.0244,0.3006,1.0105,3.36,3.28,0.0119,0.0071,0.0239,0.0190,2.95,0.0547,1
Macy's Inc (M),2018-07,4.08,1.53,0.0572,0.1277,0.31,0.42,0.0476,0.0288,0.2966,0.9358,3.16,3.70,0.0147,0.0089,0.0281,0.0236,2.85,0.0401,1
Duke Realty Corp (DRE),2014-09,60.01,0.94,0.0084,-0.0020,0.04,1.00,0.4228,0.2433,0.5338,1.3143,2.46,2.32,0.0156,0.0090,0.0221,0.0246,0.54,0.0278,1
Duke Realty Corp (DRE),2014-12,62.89,0.78,0.0023,-0.0077,0.04,1.00,0.2350,0.0462,0.5743,1.5570,2.71,1.17,0.0084,0.0017,0.0045,0.0101,0.81,0.0277,1
Duke Realty Corp (DRE),2015-03,62.08,1.06,0.0023,0.0016,0.03,1.00,0.3298,0.2440,0.5749,1.5466,2.69,1.79,0.0114,0.0084,0.0227,0.0198,0.50,0.0096,1
Duke Realty Corp (DRE),2015-06,59.14,0.78,0.0028,-0.0067,0.03,1.00,0.8024,1.9893,0.4864,1.0601,2.18,4.36,0.0255,0.0632,0.1377,0.0886,1.31,0.0384,1
Duke Realty Corp (DRE),2015-09,62.34,1.46,0.0246,0.0149,0.03,1.00,0.5104,0.3259,0.4826,1.0483,2.17,2.97,0.0168,0.0107,0.0233,0.0275,0.69,0.0298,1
Duke Realty Corp (DRE),2015-12,61.78,0.78,0.0033,-0.0070,0.03,1.00,0.2673,0.1095,0.4831,1.0502,2.17,1.58,0.0086,0.0035,0.0076,0.0121,0.61,0.0303,1
L Brands Inc (LB),2014-07,7.84,1.71,0.1670,0.1629,0.39,0.39,0.1406,0.0703,0.7237,-9.8651,-13.63,4.59,0.0547,0.0274,-0.3730,0.0821,2.69,0.1076,1
L Brands Inc (LB),2014-10,10.63,1.58,0.1042,0.1469,0.32,0.41,0.1225,0.0569,0.6955,-11.4562,-16.47,3.55,0.0397,0.0185,-0.3041,0.0582,-0.32,-0.0153,1
L Brands Inc (LB),2015-01,5.57,1.92,0.2228,0.2059,0.54,0.45,0.2352,0.1389,0.6316,264.7222,419.11,12.27,0.1269,0.0749,31.3889,0.2017,10.89,0.2972,1
L Brands Inc (LB),2015-04,8.56,1.67,0.0978,0.1397,0.38,0.42,0.1481,0.0995,0.7171,-7.8418,-10.94,4.65,0.0560,0.0377,-0.4119,0.0937,-1.18,-0.0328,1
L Brands Inc (LB),2015-07,8.37,1.59,0.1146,0.1364,0.41,0.40,0.1458,0.0731,0.6994,-7.3441,-10.50,5.17,0.0592,0.0297,-0.3117,0.0889,2.35,0.1116,1
L Brands Inc (LB),2015-10,10.26,2.06,0.1645,0.2304,0.31,0.42,0.1366,0.0661,0.7236,-8.7629,-12.11,4.29,0.0425,0.0206,-0.2492,0.0631,-0.46,-0.0196,1
L Brands Inc (LB),2016-01,5.34,2.22,0.3000,0.2686,0.52,0.46,0.2453,0.1447,0.6736,-22.0888,-32.79,11.11,0.1269,0.0749,-2.4556,0.2018,14.23,0.3085,1
L Brands Inc (LB),2016-04,8.57,1.86,0.1706,0.1866,0.35,0.40,0.1236,0.0581,0.7711,-5.2677,-6.83,3.33,0.0435,0.0205,-0.1398,0.0640,-0.23,-0.0075,1
L Brands Inc (LB),2016-07,8.28,1.63,0.1688,0.1513,0.38,0.39,0.1412,0.0872,0.7584,-5.0611,-6.67,4.04,0.0541,0.0334,-0.2230,0.0875,1.78,0.0963,1
L Brands Inc (LB),2016-10,11.33,1.44,0.0853,0.1147,0.34,0.40,0.1100,0.0473,0.7470,-4.8101,-6.44,2.93,0.0371,0.0159,-0.1025,0.0530,-0.30,-0.0169,1
L Brands Inc (LB),2017-01,5.89,1.72,0.2367,0.1776,0.55,0.43,0.2201,0.1408,0.7021,-7.8683,-11.21,9.98,0.1209,0.0774,-0.8669,0.1983,9.57,0.2753,1
L Brands Inc (LB),2017-04,7.87,1.72,0.1973,0.1676,0.31,0.37,0.0858,0.0386,0.7290,-6.8732,-9.43,2.07,0.0265,0.0119,-0.1124,0.0384,0.04,0.0012,1
L Brands Inc (LB),2017-07,8.00,1.68,0.1752,0.1545,0.35,0.37,0.1093,0.0505,0.7430,-6.3107,-8.49,2.98,0.0388,0.0179,-0.1521,0.0567,1.03,0.0371,1
L Brands Inc (LB),2017-10,9.80,1.45,0.0940,0.1166,0.33,0.38,0.0886,0.0328,0.7401,-5.1606,-6.97,2.34,0.0297,0.0110,-0.0767,0.0407,-0.37,-0.0143,1
L Brands Inc (LB),2018-01,5.78,1.62,0.1859,0.1549,0.59,0.42,0.2044,0.1377,0.7110,-7.6946,-10.82,9.30,0.1210,0.0815,-0.8818,0.2025,11.74,0.2188,1
L Brands Inc (LB),2018-04,9.39,1.56,0.1332,0.1332,0.34,0.36,0.0590,0.0183,0.7495,-5.9815,-7.98,1.58,0.0200,0.0062,-0.0494,0.0262,-0.49,-0.0136,1
L Brands Inc (LB),2018-07,9.35,1.46,0.1106,0.1127,0.39,0.35,0.0764,0.0332,0.7581,-5.1397,-6.78,2.33,0.0299,0.0130,-0.0881,0.0429,1.57,0.0504,1
O Logistics Inc (XPO),2014-09,66.37,3.48,0.2476,0.3125,0.24,0.16,-0.0206,-0.0177,0.2205,0.3664,1.66,-0.76,-0.0050,-0.0043,-0.0071,-0.0092,1.13,0.0220,1
O Logistics Inc (XPO),2014-12,60.58,3.24,0.2333,0.3086,0.30,0.15,0.0072,-0.0120,0.2151,0.3588,1.67,0.36,0.0022,-0.0036,-0.0060,-0.0015,-0.35,-0.0135,1
O Logistics Inc (XPO),2015-03,64.61,3.93,0.3301,0.3731,0.22,0.16,-0.0068,-0.0209,0.3131,0.5845,1.87,-0.21,-0.0015,-0.0047,-0.0088,-0.0062,4.15,0.0482,1
O Logistics Inc (XPO),2015-06,136.09,1.50,0.1212,0.1107,0.13,0.16,-0.0248,-0.0612,0.3886,1.3392,3.45,-0.83,-0.0031,-0.0077,-0.0264,-0.0108,-2.31,-0.0187,1
O Logistics Inc (XPO),2015-09,62.76,1.66,0.1422,0.1430,0.26,0.14,0.0187,-0.0171,0.3850,1.2390,3.22,0.72,0.0049,-0.0045,-0.0144,0.0004,1.08,0.0180,1
O Logistics Inc (XPO),2015-12,65.47,1.10,0.0229,0.0208,0.26,0.30,-0.0114,-0.0185,0.4301,2.0012,4.65,-0.40,-0.0030,-0.0049,-0.0227,-0.0079,0.38,0.0095,1
O Logistics Inc (XPO),2016-03,62.74,1.12,0.0222,0.0261,0.28,0.14,0.0176,-0.0063,0.4417,2.0404,4.62,0.67,0.0050,-0.0018,-0.0083,0.0032,0.06,0.0012,1
O Logistics Inc (XPO),2016-06,55.38,1.18,0.0304,0.0375,0.30,0.16,0.0462,0.0127,0.4396,2.0026,4.56,1.80,0.0137,0.0037,0.0171,0.0174,2.39,0.0477,1
O Logistics Inc (XPO),2016-09,56.67,1.18,0.0290,0.0385,0.30,0.15,0.0455,0.0041,0.4309,1.9659,4.56,1.82,0.0136,0.0012,0.0055,0.0148,1.45,0.0256,1
O Logistics Inc (XPO),2016-12,56.63,1.13,0.0319,0.0292,0.31,0.14,0.0236,0.0081,0.4161,1.8030,4.33,1.08,0.0074,0.0025,0.0110,0.0100,1.34,0.0454,1
O Logistics Inc (XPO),2017-03,59.45,1.19,0.0293,0.0427,0.30,0.14,0.0293,0.0060,0.4231,1.8043,4.26,1.37,0.0089,0.0018,0.0078,0.0107,0.13,0.0031,1
O Logistics Inc (XPO),2017-06,59.40,1.19,0.0244,0.0440,0.32,0.16,0.0466,0.0138,0.4083,1.6913,4.14,2.36,0.0147,0.0043,0.0180,0.0190,1.51,0.0432,1
O Logistics Inc (XPO),2017-09,60.22,1.23,0.0383,0.0545,0.31,0.15,0.0455,0.0161,0.3747,1.3996,3.73,2.44,0.0143,0.0051,0.0189,0.0194,2.30,0.0634,1
O Logistics Inc (XPO),2017-12,58.48,1.20,0.0315,0.0469,0.33,0.15,0.0400,0.0488,0.3588,1.2544,3.50,2.71,0.0133,0.0162,0.0567,0.0295,2.45,0.0617,1
O Logistics Inc (XPO),2018-03,61.38,1.26,0.0293,0.0612,0.32,0.14,0.0336,0.0173,0.3628,1.2775,3.52,2.37,0.0109,0.0056,0.0197,0.0165,-0.14,-0.0041,1
O Logistics Inc (XPO),2018-06,58.90,1.26,0.0286,0.0613,0.35,0.16,0.0523,0.0341,0.3559,1.2034,3.38,4.15,0.0181,0.0118,0.0399,0.0299,2.13,0.0595,1
O Logistics Inc (XPO),2018-09,60.52,1.28,0.0338,0.0659,0.34,0.15,0.0482,0.0251,0.3226,0.9780,3.03,4.10,0.0165,0.0086,0.0261,0.0251,1.98,0.0705,1
Federal Realty Investment Trust (FRT),2014-12,73.62,0.87,0.0105,-0.0062,0.04,1.00,0.4060,0.1994,0.5142,1.4573,2.83,2.97,0.0157,0.0077,0.0219,0.0253,21.72,0.0446,1
Federal Realty Investment Trust (FRT),2015-03,73.98,1.44,0.0359,0.0207,0.04,1.00,0.3903,0.2499,0.5365,1.6117,3.00,2.99,0.0151,0.0097,0.0290,0.0239,3.10,0.0320,1
Federal Realty Investment Trust (FRT),2015-06,77.82,0.84,0.0047,-0.0073,0.04,1.00,0.4199,0.2404,0.5213,1.5089,2.89,3.26,0.0161,0.0092,0.0267,0.0251,1.11,0.0371,1
Federal Realty Investment Trust (FRT),2015-09,74.58,0.70,0.0027,-0.0147,0.04,1.00,0.4098,0.2831,0.5145,1.4776,2.87,3.49,0.0159,0.0110,0.0315,0.0250,7.17,0.0356,1
Federal Realty Investment Trust (FRT),2015-12,71.07,0.76,0.0043,-0.0113,0.04,1.00,0.3943,0.3530,0.5219,1.5360,2.94,3.28,0.0155,0.0139,0.0408,0.0250,1.39,0.0422,1
Federal Realty Investment Trust (FRT),2016-03,70.50,0.70,0.0038,-0.0144,0.04,1.00,0.3878,0.3880,0.5049,1.3950,2.76,3.26,0.0150,0.0150,0.0415,0.0243,1.54,0.0405,1
Federal Realty Investment Trust (FRT),2016-06,70.94,0.68,0.0036,-0.0156,0.04,1.00,0.4048,0.2826,0.4998,1.3481,2.70,3.48,0.0154,0.0108,0.0291,0.0248,1.01,0.0381,1
Federal Realty Investment Trust (FRT),2016-09,67.13,0.93,0.0188,-0.0037,0.04,1.00,0.4000,0.2932,0.5073,1.3879,2.74,3.32,0.0149,0.0109,0.0299,0.0240,0.65,0.0328,1
Federal Realty Investment Trust (FRT),2016-12,64.67,0.59,0.0043,-0.0220,0.04,1.00,0.4090,0.2843,0.5028,1.3795,2.74,3.51,0.0154,0.0107,0.0294,0.0243,0.98,0.0478,1
Federal Realty Investment Trust (FRT),2017-03,63.22,0.59,0.0036,-0.0202,0.04,1.00,0.3932,0.2709,0.5201,1.4845,2.85,3.45,0.0144,0.0099,0.0284,0.0235,0.91,0.0421,1
Federal Realty Investment Trust (FRT),2017-06,86.27,1.06,0.0166,0.0029,0.04,1.00,0.3994,0.3667,0.5292,1.5416,2.91,3.49,0.0143,0.0131,0.0383,0.0234,0.90,0.0374,1
Federal Realty Investment Trust (FRT),2017-09,95.51,0.86,0.0037,-0.0068,0.04,1.00,0.3877,0.4899,0.5131,1.4450,2.82,3.22,0.0136,0.0172,0.0483,0.0225,0.80,0.0316,1
Federal Realty Investment Trust (FRT),2017-12,96.57,0.88,0.0024,-0.0053,0.04,1.00,0.3713,0.2262,0.5120,1.4176,2.77,3.20,0.0133,0.0081,0.0223,0.0222,0.92,0.0373,1
Federal Realty Investment Trust (FRT),2018-03,69.31,0.87,0.0102,-0.0057,0.04,1.00,0.3822,0.2717,0.5186,1.4496,2.80,3.31,0.0137,0.0097,0.0272,0.0229,1.39,0.0380,1
Federal Realty Investment Trust (FRT),2018-06,72.15,0.87,0.0089,-0.0056,0.04,1.00,0.3997,0.2828,0.5155,1.4344,2.78,3.26,0.0143,0.0101,0.0281,0.0235,1.44,0.0428,1
Federal Realty Investment Trust (FRT),2018-09,71.23,0.80,0.0067,-0.0090,0.04,1.00,0.3932,0.2723,0.5067,1.3778,2.72,3.24,0.0144,0.0100,0.0271,0.0240,1.23,0.0319,1
Iron Mountain Inc (IRM),2014-09,71.18,0.61,0.0277,-0.0937,0.12,0.57,0.1808,0.0001,0.6619,9.6375,14.56,2.20,0.0213,0.0000,0.0001,0.0350,1.09,0.0242,0
Iron Mountain Inc (IRM),2014-12,69.90,1.07,0.0192,0.0093,0.12,0.57,0.1644,0.0164,0.7098,5.4458,7.67,1.86,0.0195,0.0019,0.0149,0.0333,1.84,0.0367,1
Iron Mountain Inc (IRM),2015-03,70.87,1.23,0.0188,0.0262,0.12,0.57,0.1934,0.0548,0.7411,6.3563,8.58,2.21,0.0227,0.0065,0.0553,0.0366,0.07,0.0012,1
Iron Mountain Inc (IRM),2015-06,70.63,1.16,0.0182,0.0191,0.12,0.57,0.1705,0.0702,0.7457,6.7568,9.06,1.96,0.0202,0.0083,0.0752,0.0341,2.20,0.0364,1
Iron Mountain Inc (IRM),2015-09,69.19,1.35,0.0739,0.0476,0.11,0.57,0.1699,0.0310,0.7758,8.5215,10.98,1.91,0.0190,0.0035,0.0381,0.0263,1.89,0.0271,1
Iron Mountain Inc (IRM),2015-12,67.51,1.02,0.0202,0.0025,0.12,0.57,0.1638,0.0076,0.7630,9.5230,12.48,1.78,0.0194,0.0009,0.0112,0.0333,2.60,0.0457,1
Iron Mountain Inc (IRM),2016-03,68.90,1.11,0.0184,0.0130,0.12,0.57,0.1973,0.0836,0.7818,10.1154,12.94,2.17,0.0231,0.0098,0.1265,0.0366,0.92,0.0162,1
Iron Mountain Inc (IRM),2016-06,72.36,1.31,0.0243,0.0316,0.09,0.55,0.1687,-0.0158,0.6381,2.7984,4.39,1.94,0.0153,-0.0014,-0.0063,0.0271,1.36,0.0202,1
Iron Mountain Inc (IRM),2016-09,66.84,1.43,0.0463,0.0448,0.10,0.54,0.1778,0.0075,0.6521,3.0401,4.66,1.96,0.0169,0.0007,0.0033,0.0295,2.06,0.0334,1
Iron Mountain Inc (IRM),2016-12,66.59,1.06,0.0249,0.0069,0.10,0.55,0.1786,0.0524,0.6589,3.2280,4.90,1.91,0.0176,0.0052,0.0253,0.0308,1.40,0.0194,1
Iron Mountain Inc (IRM),2017-09,73.15,1.08,0.0329,0.0093,0.09,0.57,0.2022,0.0252,0.6706,3.6853,5.50,2.13,0.0190,0.0024,0.0130,0.0315,1.87,0.0290,1
Iron Mountain Inc (IRM),2017-12,75.88,1.47,0.0844,0.0565,0.09,0.57,0.1917,0.0229,0.6419,3.0657,4.78,2.10,0.0173,0.0021,0.0099,0.0302,1.72,0.0287,1
Iron Mountain Inc (IRM),2018-09,71.89,0.97,0.0167,-0.0027,0.09,0.58,0.1975,0.0633,0.6972,4.2484,6.09,1.99,0.0178,0.0057,0.0347,0.0311,1.79,0.0281,1
Shaw Communications Inc Class B (SJR),2014-08,36.06,0.95,0.0481,-0.0048,0.10,0.58,0.2644,0.1481,0.3540,0.9974,2.82,5.06,0.0252,0.0141,0.0398,0.0392,1.94,0.1111,1
Shaw Communications Inc Class B (SJR),2014-11,35.77,0.61,0.0017,-0.0353,0.10,0.60,0.2779,0.1577,0.3907,1.1362,2.91,5.59,0.0272,0.0154,0.0448,0.0428,0.91,0.0393,0
Shaw Communications Inc Class B (SJR),2015-02,42.02,0.51,0.0094,-0.0559,0.08,0.62,0.1852,0.1503,0.3856,1.1073,2.87,2.88,0.0143,0.0116,0.0334,0.0302,1.89,0.0793,0
Shaw Communications Inc Class B (SJR),2015-05,35.52,0.52,0.0194,-0.0628,0.10,0.62,0.2882,0.1424,0.3857,1.0837,2.81,5.84,0.0281,0.0139,0.0390,0.0434,2.02,0.0780,0
Shaw Communications Inc Class B (SJR),2015-08,31.09,0.52,0.0273,-0.0638,0.09,0.60,0.2569,0.2025,0.3892,1.0481,2.69,4.79,0.0237,0.0187,0.0503,0.0393,1.50,0.0780,0
Shaw Communications Inc Class B (SJR),2015-11,32.79,0.52,0.0194,-0.0613,0.10,0.62,0.2791,0.1473,0.3899,1.0251,2.63,5.42,0.0272,0.0143,0.0377,0.0430,1.06,0.0535,0
Shaw Communications Inc Class B (SJR),2016-02,18.92,1.88,0.0238,0.1053,0.08,0.44,0.2354,0.1355,0.3975,1.0639,2.68,3.52,0.0181,0.0104,0.0279,0.0335,1.98,0.0777,1
Shaw Communications Inc Class B (SJR),2016-05,18.28,0.48,0.0215,-0.0569,0.08,0.42,0.2212,0.5490,0.3715,0.8960,2.41,3.57,0.0187,0.0464,0.1120,0.0354,1.54,0.0763,0
Shaw Communications Inc Class B (SJR),2016-08,27.98,0.48,0.0263,-0.0613,0.06,0.43,0.2902,0.1596,0.3648,0.9851,2.70,6.83,0.0182,0.0100,0.0270,0.0270,3.26,0.0836,0
Shaw Communications Inc Class B (SJR),2016-11,19.17,0.43,0.0188,-0.0650,0.08,0.40,0.2204,0.0732,0.3677,0.9871,2.68,4.06,0.0174,0.0058,0.0155,0.0320,1.06,0.0465,0
Shaw Communications Inc Class B (SJR),2017-02,19.78,0.63,0.0393,-0.0410,0.08,0.42,0.2239,0.1219,0.3774,1.0246,2.72,3.91,0.0171,0.0093,0.0253,0.0319,1.62,0.0748,0
Shaw Communications Inc Class B (SJR),2017-05,17.99,0.54,0.0114,-0.0408,0.08,1.00,0.1883,0.1094,0.3618,0.9542,2.64,3.47,0.0149,0.0086,0.0228,0.0305,1.61,0.0787,0
Shaw Communications Inc Class B (SJR),2017-08,20.11,0.80,0.0353,-0.0191,0.09,1.00,2.5490,0.3867,0.2992,0.6988,2.34,52.85,0.2206,0.0335,0.0782,0.2379,1.28,0.0830,1
Shaw Communications Inc Class B (SJR),2017-11,17.01,0.76,0.0311,-0.0213,0.09,0.39,0.1801,0.0913,0.3000,0.6953,2.32,3.69,0.0157,0.0080,0.0184,0.0336,1.07,0.0849,1
Penn National Gaming Inc (PENN),2017-12,7.35,0.76,0.0531,-0.0246,0.15,0.41,0.1361,-0.4396,0.2388,-17.0924,-71.57,0.90,0.0200,-0.0646,4.6217,0.0317,4.02,0.0974,0
Shaw Communications Inc Class B (SJR),2018-05,17.03,0.65,0.0208,-0.0352,0.09,1.00,0.2192,-0.0700,0.3050,0.7397,2.43,4.75,0.0202,-0.0064,-0.0156,0.0378,1.44,0.0805,0
LKQ Corp (LKQ),2015-12,30.37,3.11,0.0155,0.2813,0.31,0.40,0.0906,0.0544,0.2806,0.5088,1.81,11.64,0.0281,0.0168,0.0305,0.0340,0.55,0.0248,1
LKQ Corp (LKQ),2016-03,41.34,2.85,0.0312,0.2643,0.26,0.40,0.1043,0.0584,0.3831,0.8714,2.27,13.74,0.0273,0.0152,0.0347,0.0318,2.68,0.0478,1
LKQ Corp (LKQ),2016-06,38.86,2.82,0.0334,0.2602,0.28,0.39,0.1048,0.0620,0.4075,1.0084,2.47,9.80,0.0295,0.0174,0.0432,0.0366,4.37,0.0681,1
LKQ Corp (LKQ),2016-09,39.11,2.87,0.0331,0.2616,0.27,0.39,0.0862,0.0556,0.3979,0.9524,2.39,7.69,0.0232,0.0150,0.0358,0.0305,3.22,0.0497,1
LKQ Corp (LKQ),2016-12,36.02,2.95,0.0274,0.2838,0.26,0.39,0.0785,0.0401,0.4025,0.9706,2.41,6.96,0.0203,0.0104,0.0251,0.0270,2.04,0.0332,1
LKQ Corp (LKQ),2017-03,37.40,2.86,0.0326,0.2657,0.29,0.40,0.1019,0.0582,0.3725,0.8388,2.25,9.95,0.0294,0.0168,0.0378,0.0356,3.88,0.0570,1
LKQ Corp (LKQ),2017-06,36.65,2.87,0.0360,0.2703,0.29,0.39,0.1005,0.0614,0.3544,0.7746,2.19,10.05,0.0293,0.0179,0.0391,0.0360,4.03,0.0635,1
LKQ Corp (LKQ),2017-09,37.29,2.82,0.0310,0.2669,0.28,0.39,0.0827,0.0496,0.3552,0.7792,2.19,8.09,0.0230,0.0138,0.0303,0.0298,1.98,0.0277,1
LKQ Corp (LKQ),2017-12,37.43,2.89,0.0299,0.2668,0.26,0.38,0.0718,0.0503,0.3634,0.8108,2.23,6.37,0.0189,0.0133,0.0296,0.0257,1.60,0.0205,1
LKQ Corp (LKQ),2018-03,40.08,2.74,0.0255,0.2661,0.28,0.39,0.0848,0.0562,0.3438,0.7518,2.19,8.09,0.0239,0.0159,0.0347,0.0303,2.33,0.0438,1
LKQ Corp (LKQ),2018-06,38.65,2.57,0.0299,0.2429,0.26,0.38,0.0900,0.0518,0.3843,0.9405,2.45,7.12,0.0236,0.0136,0.0333,0.0295,3.45,0.0413,1
LKQ Corp (LKQ),2018-09,36.20,2.65,0.0295,0.2466,0.27,0.38,0.0773,0.0429,0.3771,0.9025,2.39,5.91,0.0208,0.0116,0.0277,0.0279,3.42,0.0441,1
Sun Communities Inc (SUI),2014-12,131.50,44.58,0.0284,0.0860,0.04,1.00,-0.1637,-0.0892,0.6236,2.0545,3.29,-1.20,-0.0067,-0.0036,-0.0120,0.0076,0.07,0.0131,1
Sun Communities Inc (SUI),2015-03,127.42,2368.06,0.0325,0.0887,0.04,1.00,0.0231,0.0718,0.5849,1.9703,3.37,0.16,0.0009,0.0028,0.0096,0.0115,0.24,0.0182,1
Sun Communities Inc (SUI),2015-06,101.99,5.30,0.0030,0.0402,0.04,1.00,0.0667,0.0987,0.5905,2.1129,3.58,0.47,0.0027,0.0041,0.0145,0.0121,0.36,0.0216,1
Sun Communities Inc (SUI),2015-09,91.01,1.03,0.0058,0.0013,0.05,1.00,0.1164,0.1957,0.6104,2.1601,3.54,0.89,0.0052,0.0088,0.0312,0.0150,0.57,0.0217,1
Sun Communities Inc (SUI),2015-12,100.43,3.51,0.0108,0.0397,0.04,1.00,0.0151,0.5459,0.5487,1.5793,2.88,0.10,0.0006,0.0219,0.0631,0.0107,2.28,0.0154,1
Foot Locker Inc (FL),2016-01,4.22,3.72,0.2705,0.5049,0.53,0.34,0.1241,0.0787,0.0342,0.0342,1.00,83.00,0.0660,0.0419,0.0419,0.0763,6.85,2.9225,1
Foot Locker Inc (FL),2017-01,4.30,4.30,0.2724,0.5263,0.55,0.34,0.1316,0.0894,0.0331,0.0331,1.00,139.00,0.0724,0.0492,0.0492,0.0828,5.03,2.8898,1
Caesars Entertainment Corp (CZR),2016-03,19.04,0.85,0.1189,-0.0265,0.08,0.54,0.0926,-0.3242,0.5700,0.5700,1.00,0.58,0.0072,-0.0254,-0.0254,0.0072,2.66,0.0169,0
New Residential Investment Corp (NRZ),2015-06,666.04,1.40,0.0300,0.0282,0.01,1.00,0.7020,0.5635,0.5476,0.5476,1.00,-0.97,0.0065,0.0052,0.0052,-0.0038,5.03,0.0680,1
New Residential Investment Corp (NRZ),2015-09,2141.25,2.02,0.0227,0.0783,0.01,1.00,0.6538,0.6386,0.4718,0.4718,1.00,-0.53,0.0036,0.0036,0.0036,-0.0062,-103.79,-0.0214,1
New Residential Investment Corp (NRZ),2015-12,1090.34,2.09,0.0165,0.0614,0.01,1.00,0.6544,0.8109,0.4772,0.4772,1.00,-0.69,0.0055,0.0068,0.0068,-0.0054,-2.31,-0.0057,1
Hanesbrands Inc (HBI),2014-09,56.22,1.88,0.0389,0.2667,0.25,0.36,0.1099,0.0849,0.3728,0.3728,1.00,7.69,0.0278,0.0215,0.0215,0.0323,9.57,0.1018,1
Hanesbrands Inc (HBI),2014-12,39.72,1.86,0.0459,0.2449,0.29,0.36,0.0861,0.0587,0.3395,0.3395,1.00,6.56,0.0251,0.0171,0.0171,0.0309,16.49,0.1651,1
